file_name,width,height,format,camera_model,lens,aperture,iso,lighting,pose_type,expression,age_range,gender,attire,background,license_note,MD5_Hash
mp_04_21752.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,9c0b27ef42c108d0dce62f52b8081761
mp_04_21990.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,c57d62ad63a37ba7b9c0d9441381f9b9
mp_04_21993.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,5b25c9b488b0f53f695cad7b194a37f3
mp_04_22242.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,fe5aa092e5e378449e1fe724ad1c1c6b
mp_04_22243.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,074101570d55361e141cfd92810b6b41
mp_04_22264.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,e70ddc9073671b00ef2b09439b509ff4
mp_04_22265.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,b16b1ba472bc5fc5e98fdd0e2ff9f3cd
mp_04_22266.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,7cec9a999b2a94aae15c14e2154f0650
mp_04_22002.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,672af51c54073f81441472dd8a9e82a9
mp_04_22003.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,9263b7613bd6e5c21418457990d3a8cf
mp_04_21782.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,217192b07877d9a6b49a71c579e79a86
mp_04_21783.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,cc6c5b63bb55d0c6e45839b632c6b503
mp_04_21784.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,52198c91f1a7b5bb4f277a556e5d5855
mp_04_21785.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,033c12d49a4bc106e4ad1f09100f8d4e
mp_04_22270.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,2ffe4fc57c85dd6c5d8399c842380a02
mp_04_22271.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,eee5fa7192b413bef323504a22730916
mp_04_22272.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,616db09960e73d2f4468f4ae266695cf
mp_04_22303.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,4886c36838b970efe73f554057fbc716
mp_04_22304.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,9cff610217a087f8346fc7abf5816add
mp_04_21963.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,00c090365cab571f0ae80b8549726e86
mp_04_21964.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,e2f601e640b516c807f173c07981b3bb
mp_04_21951.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,3e28145612b3a108aeab4c60e18447f2
mp_04_21965.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,562103f4f4b7ecca72a518914c810b1c
mp_04_21226.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,0bdf8f4dfe4509e5b03da8db71d37199
mp_04_22305.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,e201d619d59bc3c9380585bb77cafdd6
mp_04_21227.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,a69a1724d75c69a82b506ca4aa536a8f
mp_04_22306.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,055dedfcc4ced29a68b2467121bdd0de
mp_04_22344.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,b893d382216b6b33107743fd897a7f15
mp_05_20460.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,68b108f0d4bd62c02555aea673b5de93
mp_05_20462.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,39ea2411d566bed97702469e83786428
mp_04_22345.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,62fe775905ac3aa96adc568f91c1f47d
mp_04_22346.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,107f0ebbeefe991251f364a5b8651f81
mp_05_20463.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,53047fd27c779c29dfd6de82c3e97327
mp_05_20464.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,ba49a9becd279acd766149e47452ce75
mp_05_20465.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,ccb54e3c675ab21c7c33c62135de8c2d
mp_04_22347.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,cb33109f744ea4f2bb5b86994965b0c9
mp_04_21628.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,4c550a1f821e4d1dabbda832aec4558c
mp_04_21631.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,6aedd89305434933b7a743965a949788
mp_04_22310.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,436755bf43ba846bc6b026974a1c50e2
mp_04_21623.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,744390a0df978149a578859346ddd24a
mp_04_21232.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,efa2cfe64d5058a5b0ddb921083c3c0d
mp_04_21624.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,abff24c995904f69dc660a3bde0d6477
mp_04_22311.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,9341324310eb92129d66e5d5fe3fe804
mp_04_21233.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,7c17c65b4ef5f8591b2df92c0e244145
mp_04_21234.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,eccc5746b57c6e2539fbc8169fe5810f
mp_04_21235.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,f59b7fc48e2781336d78dfe647411af5
mp_04_21236.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,c979877541855dd3271ee7e2ebce62f4
mp_04_21237.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,f1b9bd43850c1c1de42425a9f4674694
mp_04_21242.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,bf8d9ea21adfb6f9282534da233507ca
mp_04_21625.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,e81e12124b8f81dfbf9e50d10225fa79
mp_04_21243.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,523b899b5e0ffdb64f240938bc5876cd
mp_04_21626.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,9182447a4d570e3b22a65a403dddfc0b
mp_04_21830.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,b6ed51489d345c03a02382e61e487222
mp_04_21244.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,4f6c257e27d87e1b437c43f0d411b34e
mp_04_21831.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,061ce6d1be36cc89fda6ad75b4d21a16
mp_04_21245.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,c101452623285c84dfb7f033f9ee5f5e
mp_04_21843.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,809c3d50d5502c0bd0bcc193ebcbf588
mp_04_21844.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,7cf4050d2109db8f151dfdf03f04d6c2
mp_04_21845.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,6c649a828b520aeb3dc50eb0c7ce48e7
mp_04_21246.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,780a99e12b571e2f50cbf1b5be000416
mp_04_21358.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,5008c96cceaf5a615225b11770dd0f46
mp_04_22144.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,6618ae221f79ad00dbfda68522e29500
mp_04_22145.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,0b510b604165830a0a90a29cf06c3048
mp_04_21373.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,a1be039d1719b40d2ddf1ec53e75a9ad
mp_04_22146.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,fef24bb0ad78dfa44c08f83413865bad
mp_04_21382.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,2a72e275e64e2d04b637089fa221c063
mp_04_21383.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,411fd1f313e44fd95634647166d976a3
mp_04_21423.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,de6d0fe2a4c109b9aab16f5cfb041d08
mp_04_21402.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,5c869efac3a9ad6815872f3f5ef9899b
mp_04_21424.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,72b8db2261623ff2dd20b7018c23c432
mp_04_21425.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,1b5de613fdd7aa226bc720145ba044f0
mp_04_21247.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,ec30ddc4dcfb2122a3afa05d3e0d6a69
mp_04_21384.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,5d061a9a6ff772f9fad7b7243f284050
mp_04_21248.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,3b5f4190084bec6e09b573df03ba2c20
mp_04_21385.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,a52b1df928c0626bcde13099d55b97d9
mp_04_21399.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,5979f8a8c17cb6ff886f0d704d6b7b25
mp_04_21400.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,dc377365a8c8849c8cdbcb3b42a3f907
mp_04_22109.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,3a8a621939093b639e9808f042d0e2d2
mp_04_22110.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,66dfa2b2360a93b6e2db304f710eef5d
mp_04_22111.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,034894c16f91b4e0ed84a4cf55b4e4ab
mp_04_21401.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,466ce9b61d2358dbaa48134d0409a24a
mp_04_21386.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,5de8c7212d19097a03e87c92094373fa
mp_04_21426.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,9ae9aca266b21e571b23c0e877b1a92b
mp_04_21387.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,f2fb2d3b60644ad75a70b152e608d81f
mp_04_21393.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,ef5f3adb110ca7431ccbead6dc79e040
mp_04_21394.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,ae16fb2d79806c68dc150b887fa07020
mp_04_21395.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,d3e4819f36ba3de1df6c4ea092819923
mp_04_21427.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,b5673cf1ec5a553fc05b5054ec514e15
mp_04_22147.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,fb7ab763a3dd1867b62ce75e3dc6d5bc
mp_04_21428.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,e094520f288a5a879cf930eb899056d0
mp_04_22148.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,629d4235bd73bf2d5a1aef39540fca9e
mp_04_21249.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,b06edf82d96fbbeaeda6c4e8f65b0080
mp_04_22149.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,0763b1977cd654ef4409ff6cac60c840
mp_04_21429.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,fc2ae1d1168ce82d3e7732248555f13c
mp_04_22150.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,271f4640a52faf8f0fc11c4f39795234
mp_04_21430.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,d78e52ad0a5988d47fbfdadf2b2622d5
mp_04_21250.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,13afffe7ee685ad9b2b31ba8ac4a8403
mp_04_21819.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,bd84b41ccf871e2bcbfc7b76ed871f89
mp_04_21846.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,7d2b11de74eeee54c1aae34c9fd3c6c4
mp_04_21251.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,06bfeacbe2cb278d2cb2d77d9c1c65f0
mp_04_21847.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,79ef2719afdfaad2cca64e6cfab792e0
mp_04_21252.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,1c821adc253d070c005cceb9d7541548
mp_04_21848.jpg,5760,3840,JPEG,Canon EOS 5D Mark IV,85mm f/1.2,f/8,100,Softbox studio,frontal,neutral,25-45,Female,Maid uniform,seamless white,Perpetual commercial AI training license - Brett Williams Studios LLC,e583035c78c9c868649fd907efd7ed6d
